feature,importance
Landroid/widget/ToggleButton;->setChecked(Z)V,0.0005380829768171156
Landroid/webkit/WebIconDatabase;->getInstance()Landroid/webkit/WebIconDatabase;,0.0005346641998465922
Landroid/webkit/WebView;->zoomIn()Z,0.0005333056942943121
Landroid/content/res/Resources;->getDimensionPixelOffset(I)I,0.0005323573834946965
Landroid/widget/RemoteViews;->clone()Landroid/widget/RemoteViews;,0.0005312954754276884
Landroid/media/MediaPlayer;->reset()V,0.0005230315099904693
Landroid/text/SpannableStringBuilder;->append(Ljava/lang/CharSequence;)Landroid/text/SpannableStringBuilder;,0.000519394334946495
Landroid/media/MediaPlayer;->getTrackInfo()[Landroid/media/MediaPlayer$TrackInfo;,0.000519054765772771
Landroid/webkit/WebView;->clearView()V,0.0005184883315128358
Landroid/app/Activity;->startActivity(Landroid/content/Intent;)V,0.0005177824242529851
Landroid/webkit/WebView;->resumeTimers()V,0.0005167074528003954
Landroid/view/ScaleGestureDetector;->onTouchEvent(Landroid/view/MotionEvent;)Z,0.0005146052520516728
Landroid/os/Parcel;->readParcelableArray(Ljava/lang/ClassLoader;)[Landroid/os/Parcelable;,0.0005132111332584226
Landroid/content/res/TypedArray;->peekValue(I)Landroid/util/TypedValue;,0.0005131277463638065
Landroid/database/sqlite/SQLiteDatabase;->compileStatement(Ljava/lang/String;)Landroid/database/sqlite/SQLiteStatement;,0.000512944886228227
Landroid/widget/FrameLayout;->setVisibility(I)V,0.0005094422232631706
Landroid/appwidget/AppWidgetManager;->getAppWidgetIds(Landroid/content/ComponentName;)[I,0.0005050537490977329
Landroid/support/v4/view/PagerTitleStrip;-><init>(Landroid/content/Context;)V,0.0005034239611212243
Landroid/content/ContentResolver;->unregisterContentObserver(Landroid/database/ContentObserver;)V,0.0005028250136538796
Landroid/telephony/TelephonyManager;->getSimOperatorName()Ljava/lang/String;,0.0004998055926237516
Landroid/view/GestureDetector;-><init>(Landroid/view/GestureDetector$OnGestureListener;)V,0.00049919277532381
Landroid/database/sqlite/SQLiteStatement;->simpleQueryForLong()J,0.0004985917707214898
Landroid/view/View;->setDrawingCacheEnabled(Z)V,0.0004978151567443913
Landroid/app/Activity;->onTouchEvent(Landroid/view/MotionEvent;)Z,0.0004974240410788029
Landroid/webkit/WebView;->canGoBackOrForward(I)Z,0.0004973741906378492
Landroid/view/View;->setDrawingCacheQuality(I)V,0.0004965038521495496
Landroid/webkit/WebView;->getTitle()Ljava/lang/String;,0.0004960725052920133
Landroid/view/View;->setClickable(Z)V,0.000493315649759555
Landroid/widget/ListView;->setDivider(Landroid/graphics/drawable/Drawable;)V,0.0004902227370794426
Landroid/view/Display;->getRealMetrics(Landroid/util/DisplayMetrics;)V,0.0004901823533079807
Landroid/app/ListActivity;-><init>()V,0.0004895942713139553
Landroid/view/ViewStub;->inflate()Landroid/view/View;,0.0004883673666613073
Landroid/animation/ValueAnimator;->cancel()V,0.0004879358151825606
Landroid/webkit/WebView;->restoreState(Landroid/os/Bundle;)Landroid/webkit/WebBackForwardList;,0.00048758756285575993
Landroid/view/Window;->findViewById(I)Landroid/view/View;,0.0004863865411355989
Landroid/support/v4/widget/DrawerLayout;->setStatusBarBackground(I)V,0.00048467512269539524
Landroid/app/Activity;->isTaskRoot()Z,0.0004816762015448174
Landroid/app/Service;->stopSelf()V,0.0004799697292754827
Landroid/view/Display;->getRefreshRate()F,0.0004794514442547329
Landroid/content/ContentResolver;->openOutputStream(Landroid/net/Uri;)Ljava/io/OutputStream;,0.0004776835369203059
Landroid/media/browse/MediaBrowser;->unsubscribe(Ljava/lang/String;)V,0.00047718584696455354
Landroid/graphics/drawable/ColorDrawable;-><init>(I)V,0.0004755196364001093
Landroid/graphics/drawable/Drawable;->clearColorFilter()V,0.00047378529522945585
Landroid/net/wifi/WifiManager;->setWifiEnabled(Z)Z,0.00047215285431925834
Landroid/app/DialogFragment;->dismiss()V,0.00047141023091019316
Landroid/widget/TextView;->setPaintFlags(I)V,0.000469156972708325
Landroid/accounts/AccountManager;->getAccounts()[Landroid/accounts/Account;,0.00046864090605283057
Landroid/text/SpannableStringBuilder;-><init>(Ljava/lang/CharSequence;)V,0.0004683117161897506
Landroid/content/ContextWrapper;->unregisterReceiver(Landroid/content/BroadcastReceiver;)V,0.00046664760166492436
Landroid/app/ProgressDialog;->setMax(I)V,0.00046654248116998463
Landroid/widget/PopupWindow;->setContentView(Landroid/view/View;)V,0.0004653973883120586
Landroid/graphics/drawable/AnimatedVectorDrawable;->start()V,0.0004639264861161455
Landroid/widget/PopupWindow;->dismiss()V,0.0004629113439939092
Landroid/location/LocationManager;->addNmeaListener(Landroid/location/GpsStatus$NmeaListener;)Z,0.00046279699298245745
Landroid/net/ConnectivityManager;->unregisterNetworkCallback(Landroid/net/ConnectivityManager$NetworkCallback;)V,0.00046264983978681326
Landroid/telephony/TelephonyManager;->getSimCountryIso()Ljava/lang/String;,0.00046195622355125527
Landroid/location/LocationManager;->isProviderEnabled(Ljava/lang/String;)Z,0.0004618981745152627
Landroid/view/View;->setSaveFromParentEnabled(Z)V,0.00045928595659022503
Landroid/animation/AnimatorSet;->start()V,0.0004590578639332418
Landroid/webkit/WebView;->setBackgroundColor(I)V,0.0004571136797826504
Landroid/app/DownloadManager;->query(Landroid/app/DownloadManager$Query;)Landroid/database/Cursor;,0.0004564210947543125
Landroid/location/Geocoder;->isPresent()Z,0.0004556717336686558
Landroid/animation/ObjectAnimator;->start()V,0.0004530963304603385
Landroid/support/v4/view/ViewPager;->removeView(Landroid/view/View;)V,0.0004522753948813668
Landroid/app/Activity;->getCallingActivity()Landroid/content/ComponentName;,0.00045172797380606906
Landroid/content/Intent;->getIntegerArrayListExtra(Ljava/lang/String;)Ljava/util/ArrayList;,0.0004516482971488223
Landroid/support/v4/widget/SearchViewCompatIcs$MySearchView;->onActionViewCollapsed()V,0.0004506879432251835
Landroid/widget/TextView;->setMovementMethod(Landroid/text/method/MovementMethod;)V,0.00044747548158051133
Landroid/view/SurfaceView;->setVisibility(I)V,0.00044693791857601425
Landroid/app/ActivityManager;->killBackgroundProcesses(Ljava/lang/String;)V,0.0004456764039106284
Landroid/support/v4/app/NotificationCompat$Builder;->build()Landroid/app/Notification;,0.0004432010459993015
Landroid/app/ActivityManager;->getDeviceConfigurationInfo()Landroid/content/pm/ConfigurationInfo;,0.000442656783143687
Landroid/graphics/drawable/Drawable;->getMinimumHeight()I,0.0004422140528852262
Landroid/view/View;->setBackground(Landroid/graphics/drawable/Drawable;)V,0.000440951075642086
Landroid/service/media/MediaBrowserService;-><init>()V,0.00044092527576767085
Landroid/view/View;->setFocusable(Z)V,0.00043882853454234983
Landroid/view/KeyEvent;->getUnicodeChar(I)I,0.0004363036641838654
Landroid/content/ClipboardManager;->setPrimaryClip(Landroid/content/ClipData;)V,0.0004348653122116569
Landroid/widget/TabWidget;-><init>(Landroid/content/Context;)V,0.00043218960147104135
Landroid/widget/SearchView;-><init>(Landroid/content/Context;)V,0.00043058159235539686
Landroid/app/Instrumentation;->callActivityOnStart(Landroid/app/Activity;)V,0.00043008770678219544
Landroid/hardware/Camera;->open()Landroid/hardware/Camera;,0.00042958942445021
Landroid/webkit/WebView;->copyBackForwardList()Landroid/webkit/WebBackForwardList;,0.00042905109460415715
Landroid/widget/PopupWindow;->showAsDropDown(Landroid/view/View;)V,0.0004277590787880363
Landroid/net/wifi/WifiManager;->getDhcpInfo()Landroid/net/DhcpInfo;,0.0004272224643160676
Landroid/support/v7/widget/ActionMenuView;->getMenu()Landroid/view/Menu;,0.00042673297710078546
Landroid/webkit/WebView;->setInitialScale(I)V,0.000425705625973679
Landroid/webkit/WebView;->goForward()V,0.0004246986383138974
Landroid/location/Geocoder;-><init>(Landroid/content/Context;)V,0.0004240575304166406
Landroid/support/v4/app/Fragment;->onDestroy()V,0.00042168287839551214
Landroid/os/Bundle;->clear()V,0.00042013014103703216
Landroid/webkit/WebView;->getCertificate()Landroid/net/http/SslCertificate;,0.0004201015220957975
Landroid/widget/TextView;->setHorizontallyScrolling(Z)V,0.0004197391778665991
Landroid/view/View;->buildDrawingCache(Z)V,0.0004178568649048971
Landroid/widget/Toast;->cancel()V,0.0004175417292301281
Landroid/view/View;->performClick()Z,0.00041726777825953454
Landroid/app/Activity;->onContextItemSelected(Landroid/view/MenuItem;)Z,0.0004161669064712661
Landroid/support/v4/app/FragmentTabHost;->onTabChanged(Ljava/lang/String;)V,0.0004153687414143867
Landroid/widget/ListView;->addHeaderView(Landroid/view/View;)V,0.00041393536906644075
Landroid/app/Activity;->getActionBar()Landroid/app/ActionBar;,0.00041298092965935294
Landroid/graphics/drawable/ShapeDrawable;-><init>()V,0.00041125131676205946
Landroid/widget/TextView;->setSelected(Z)V,0.0004105582799102526
Landroid/text/SpannableString;->valueOf(Ljava/lang/CharSequence;)Landroid/text/SpannableString;,0.00040942379645359585
Landroid/graphics/drawable/ShapeDrawable;-><init>(Landroid/graphics/drawable/shapes/Shape;)V,0.00040857391032074914
Landroid/widget/VideoView;->setVideoURI(Landroid/net/Uri;)V,0.00040853317902237
Landroid/telephony/SmsMessage;->createFromPdu([B)Landroid/telephony/SmsMessage;,0.00040834214591616046
Landroid/view/View;->setOnLongClickListener(Landroid/view/View$OnLongClickListener;)V,0.00040820463016233785
Landroid/widget/ScrollView;->fullScroll(I)Z,0.0004066755429818886
Landroid/media/Ringtone;->play()V,0.00040403362279388156
Landroid/app/ActivityManager;->getProcessesInErrorState()Ljava/util/List;,0.00040363429475654517
Landroid/os/Parcel;->readValue(Ljava/lang/ClassLoader;)Ljava/lang/Object;,0.0004024147289873454
Landroid/webkit/WebView;->zoomOut()Z,0.00040110931096025236
Landroid/support/v4/net/ConnectivityManagerCompat;->isActiveNetworkMetered(Landroid/net/ConnectivityManager;)Z,0.00040051810240744504
Landroid/view/ViewStub;->setVisibility(I)V,0.0004005104053015768
Landroid/view/View;->setSelected(Z)V,0.00039644583687923783
Landroid/database/sqlite/SQLiteDatabase;->getVersion()I,0.00039622597007764044
Landroid/accounts/AccountManager;->getAccountsByType(Ljava/lang/String;)[Landroid/accounts/Account;,0.00039457781005528296
Landroid/view/View;->setScrollX(I)V,0.0003896221451205858
Landroid/media/AudioManager;->abandonAudioFocus(Landroid/media/AudioManager$OnAudioFocusChangeListener;)I,0.0003883641645485113
Landroid/content/ContextWrapper;->getSystemService(Ljava/lang/String;)Ljava/lang/Object;,0.00038824030081033886
Landroid/widget/SearchView;->setQueryHint(Ljava/lang/CharSequence;)V,0.00038705448236262875
Landroid/widget/ListView;-><init>(Landroid/content/Context;)V,0.0003868826607273095
Landroid/view/View;->setFocusableInTouchMode(Z)V,0.00038650378438992455
Landroid/widget/PopupWindow;-><init>(Landroid/content/Context;)V,0.00038622777991668495
Landroid/view/View;->invalidateDrawable(Landroid/graphics/drawable/Drawable;)V,0.0003857436131349663
Landroid/widget/ViewFlipper;-><init>(Landroid/content/Context;)V,0.0003856992205101354
Landroid/net/ConnectivityManager;->isActiveNetworkMetered()Z,0.0003838954032010123
Landroid/widget/TabHost;->addTab(Landroid/widget/TabHost$TabSpec;)V,0.00038294284436406575
Landroid/view/accessibility/CaptioningManager;->getFontScale()F,0.0003820475095776786
Landroid/speech/tts/TextToSpeech;->getFeatures(Ljava/util/Locale;)Ljava/util/Set;,0.00038169741743566255
Landroid/widget/ArrayAdapter;->notifyDataSetChanged()V,0.0003807685451028781
Landroid/support/v4/widget/SlidingPaneLayout;->setShadowResourceLeft(I)V,0.00038044277095924234
Landroid/view/View;->setLongClickable(Z)V,0.0003795048612153707
Landroid/os/CancellationSignal;->cancel()V,0.00037916591963818455
Landroid/view/View;->setY(F)V,0.00037909631340596
Landroid/content/ContextWrapper;->setTheme(I)V,0.0003785876110713796
Landroid/widget/AbsListView;->setOnScrollListener(Landroid/widget/AbsListView$OnScrollListener;)V,0.0003784281190736682
Landroid/app/NativeActivity;->onWindowFocusChanged(Z)V,0.00037736356553388624
Landroid/app/KeyguardManager$KeyguardLock;->reenableKeyguard()V,0.0003768747991657195
Landroid/app/Activity;->onSearchRequested()Z,0.00037656406497980915
Landroid/view/Window;->setBackgroundDrawableResource(I)V,0.0003750310512684474
Landroid/support/v4/app/Fragment;->getChildFragmentManager()Landroid/support/v4/app/FragmentManager;,0.0003746568823846775
Landroid/text/format/DateFormat;->is24HourFormat(Landroid/content/Context;)Z,0.00037353128958265486
Landroid/support/v4/app/DialogFragment;->getLayoutInflater(Landroid/os/Bundle;)Landroid/view/LayoutInflater;,0.00037330665717314615
Landroid/app/UiModeManager;->getCurrentModeType()I,0.00037247402671587834
Landroid/text/format/Time;->format3339(Z)Ljava/lang/String;,0.00037201569818179673
Landroid/content/Intent;->resolveTypeIfNeeded(Landroid/content/ContentResolver;)Ljava/lang/String;,0.000371422126423941
Landroid/support/v4/app/NotificationCompatApi21$Builder;->build()Landroid/app/Notification;,0.0003709187801336044
Landroid/media/MediaScannerConnection;->disconnect()V,0.00036996617745422704
Landroid/support/v4/widget/SwipeRefreshLayout;-><init>(Landroid/content/Context;)V,0.0003697028427537356
Landroid/content/res/Resources;->getColor(I)I,0.0003685657105443295
Landroid/database/sqlite/SQLiteStatement;->execute()V,0.00036804726370255684
Landroid/content/res/Resources;->getDimensionPixelSize(I)I,0.0003676644186835917
Landroid/media/AudioManager;->getStreamVolume(I)I,0.00036753476473744317
Landroid/widget/VideoView;->onTouchEvent(Landroid/view/MotionEvent;)Z,0.00036695911688378437
Landroid/app/KeyguardManager;->isKeyguardLocked()Z,0.00036562478074412776
Landroid/view/TextureView;-><init>(Landroid/content/Context;)V,0.00036535708853139523
Landroid/app/Activity;->onPrepareOptionsMenu(Landroid/view/Menu;)Z,0.0003648288314860099
Landroid/telephony/CellLocation;->requestLocationUpdate()V,0.0003648259872477953
Landroid/widget/ImageView;->setImageMatrix(Landroid/graphics/Matrix;)V,0.0003639798670910974
Landroid/app/Activity;->dispatchTouchEvent(Landroid/view/MotionEvent;)Z,0.0003637333591435135
Landroid/content/Intent;->getStringArrayListExtra(Ljava/lang/String;)Ljava/util/ArrayList;,0.0003626848569781754
Landroid/view/accessibility/AccessibilityManager;->sendAccessibilityEvent(Landroid/view/accessibility/AccessibilityEvent;)V,0.00036229792616476937
Landroid/widget/ExpandableListView;->setAdapter(Landroid/widget/ExpandableListAdapter;)V,0.000361680807866613
Landroid/media/MediaRouter;->removeUserRoute(Landroid/media/MediaRouter$UserRouteInfo;)V,0.0003599581195239347
Landroid/os/PowerManager;->isPowerSaveMode()Z,0.0003585516588197103
Landroid/support/v4/app/NotificationCompatSideChannelService;-><init>()V,0.00035825630389415696
Landroid/widget/TextView;->setSingleLine(Z)V,0.0003577549276203853
Landroid/widget/HorizontalScrollView;-><init>(Landroid/content/Context;)V,0.00035691012967636193
Landroid/widget/ListView;->addFooterView(Landroid/view/View;)V,0.0003566560790909904
Landroid/support/v7/widget/SearchView;->onActionViewExpanded()V,0.0003561139265573904
Landroid/support/v7/widget/RecyclerView;->onInterceptTouchEvent(Landroid/view/MotionEvent;)Z,0.00035608237482327975
Landroid/view/View;->setSaveEnabled(Z)V,0.0003553533460630718
Landroid/content/res/Resources;->getAnimation(I)Landroid/content/res/XmlResourceParser;,0.0003546352669287714
Landroid/hardware/display/VirtualDisplay;->release()V,0.00035460767000816706
Landroid/view/View;->requestFocusFromTouch()Z,0.00035406513083969095
Landroid/widget/Toast;-><init>(Landroid/content/Context;)V,0.0003539158328568026
Landroid/content/res/Resources;->openRawResourceFd(I)Landroid/content/res/AssetFileDescriptor;,0.00035304725985920907
Landroid/widget/EditText;->selectAll()V,0.00035249304822428557
Landroid/location/LocationManager;->getProviders(Z)Ljava/util/List;,0.0003519893357223668
Landroid/widget/CheckBox;-><init>(Landroid/content/Context;)V,0.0003506002236048012
Landroid/view/View;->setTop(I)V,0.0003500705805539216
Landroid/app/Dialog;->setContentView(Landroid/view/View;)V,0.0003492394797177783
Landroid/speech/tts/TextToSpeech;->setLanguage(Ljava/util/Locale;)I,0.0003467094708644082
Landroid/webkit/WebView;->saveState(Landroid/os/Bundle;)Landroid/webkit/WebBackForwardList;,0.0003464227433099538
Landroid/speech/tts/TextToSpeech;->shutdown()V,0.00034623042826431393
Landroid/view/View;->draw(Landroid/graphics/Canvas;)V,0.00034450388524007863
Landroid/widget/TextView;->setEllipsize(Landroid/text/TextUtils$TruncateAt;)V,0.0003406386838024676
Landroid/graphics/drawable/TransitionDrawable;-><init>([Landroid/graphics/drawable/Drawable;)V,0.00033942619363973113
Landroid/widget/Gallery;-><init>(Landroid/content/Context;)V,0.00033906800756057666
Landroid/app/KeyguardManager;->newKeyguardLock(Ljava/lang/String;)Landroid/app/KeyguardManager$KeyguardLock;,0.00033858270546331345
Landroid/support/v4/view/ViewPager;-><init>(Landroid/content/Context;)V,0.00033796901453979784
Landroid/support/v7/widget/ListPopupWindow$ForwardingListener;-><init>(Landroid/view/View;)V,0.00033771750898127083
Landroid/view/ViewOverlay;->remove(Landroid/graphics/drawable/Drawable;)V,0.00033586813053617466
Landroid/widget/ImageView;->setColorFilter(Landroid/graphics/ColorFilter;)V,0.00033583850338646986
Landroid/app/IntentService;->onCreate()V,0.00033438256862616594
Landroid/app/Activity;->setProgress(I)V,0.0003326015668837525
Landroid/net/wifi/WifiManager;->addNetwork(Landroid/net/wifi/WifiConfiguration;)I,0.00033255419828854535
Landroid/widget/ImageView;->setImageURI(Landroid/net/Uri;)V,0.0003319200378823626
Landroid/os/ParcelFileDescriptor$AutoCloseOutputStream;->close()V,0.0003315822875040529
Landroid/view/ViewPropertyAnimator;->cancel()V,0.0003312325089423134
Landroid/view/View;->buildDrawingCache()V,0.00032961088520652075
Landroid/media/Ringtone;->isPlaying()Z,0.00032872374445500345
Landroid/support/v4/view/PagerTabStrip;->setTabIndicatorColorResource(I)V,0.0003283932293482636
Landroid/content/ClipboardManager;->getPrimaryClip()Landroid/content/ClipData;,0.00032823922768930163
Landroid/app/Activity;->dispatchTrackballEvent(Landroid/view/MotionEvent;)Z,0.00032599902094377416
Landroid/media/AudioManager;->getStreamMaxVolume(I)I,0.0003258404453866476
Landroid/view/View;->invalidate(Landroid/graphics/Rect;)V,0.00032558269604479183
Landroid/webkit/WebView;->clearFormData()V,0.0003253532048566014
Landroid/preference/PreferenceManager;->getSharedPreferences()Landroid/content/SharedPreferences;,0.00032502036379418524
Landroid/text/SpannableStringBuilder;->append(C)Landroid/text/SpannableStringBuilder;,0.0003229970619852137
Landroid/widget/ArrayAdapter;->clear()V,0.00032273295948988164
Landroid/os/PowerManager$WakeLock;->acquire(J)V,0.0003215317089346581
Landroid/content/ContextWrapper;->getPackageManager()Landroid/content/pm/PackageManager;,0.00031983018352021373
Landroid/app/NotificationManager;->cancelAll()V,0.00031859706063899437
Landroid/app/Activity;->openOptionsMenu()V,0.00031556325577244173
Landroid/app/Activity;->moveTaskToBack(Z)Z,0.000314915548355623
Landroid/view/View;->setPivotX(F)V,0.00031393450528477114
Landroid/os/Environment;->getStorageState(Ljava/io/File;)Ljava/lang/String;,0.0003131035563493783
Landroid/os/Bundle;->getCharSequence(Ljava/lang/String;)Ljava/lang/CharSequence;,0.0003114909335176085
Landroid/preference/PreferenceCategory;-><init>(Landroid/content/Context;)V,0.00031006542227763196
Landroid/support/v7/widget/RecyclerView$Recycler;->getViewForPosition(I)Landroid/view/View;,0.00030965773780440944
Landroid/view/Display;->getRealSize(Landroid/graphics/Point;)V,0.0003096351958119522
Landroid/widget/Spinner;->performClick()Z,0.0003081432474531675
Landroid/gesture/GestureOverlayView;-><init>(Landroid/content/Context;)V,0.0003073184581597815
Landroid/database/DataSetObservable;->notifyChanged()V,0.00030724820895526665
Landroid/support/v7/internal/widget/ActionBarContainer;->jumpDrawablesToCurrentState()V,0.00030539158372609206
Landroid/support/v4/view/ViewPropertyAnimatorCompat;->start()V,0.0003050262184905799
Landroid/widget/ProgressBar;->setSecondaryProgress(I)V,0.00030273808854718617
Landroid/widget/TextView;->setTransformationMethod(Landroid/text/method/TransformationMethod;)V,0.0003015329254308041
Landroid/support/v7/internal/widget/ScrollingTabContainerView;->setTabSelected(I)V,0.0003012523576516643
Landroid/os/UserManager;->isUserRunning(Landroid/os/UserHandle;)Z,0.0002997223804614123
Landroid/widget/ImageView;->setAlpha(I)V,0.0002992994292847182
Landroid/view/View;->setRotationY(F)V,0.0002990926268956326
Landroid/view/ViewPropertyAnimator;->rotationY(F)Landroid/view/ViewPropertyAnimator;,0.00029761042373234616
Landroid/support/v4/app/NotificationCompatJellybean$Builder;->addAction(Landroid/support/v4/app/NotificationCompatBase$Action;)V,0.00029760518958457714
Landroid/app/KeyguardManager;->isKeyguardSecure()Z,0.00029743953626956715
Landroid/app/PendingIntent;->send()V,0.0002972645464111641
Landroid/widget/Switch;->setChecked(Z)V,0.00029463667034577675
Landroid/widget/TextView;->setEnabled(Z)V,0.00029459365296493354
Landroid/graphics/drawable/BitmapDrawable;-><init>(Ljava/io/InputStream;)V,0.0002934741035302055
Landroid/os/CancellationSignal;->setOnCancelListener(Landroid/os/CancellationSignal$OnCancelListener;)V,0.0002920158628892434
Landroid/app/PendingIntent;->getTargetPackage()Ljava/lang/String;,0.0002918609469479877
Landroid/os/Environment;->isExternalStorageRemovable()Z,0.00029185299026606413
Landroid/support/v7/widget/SearchView;->setIconified(Z)V,0.000291594610048501
Landroid/support/v4/content/FileProvider;-><init>()V,0.00029145943452127534
Landroid/app/Dialog;->requestWindowFeature(I)Z,0.0002914559567560979
Landroid/view/View;->hasFocusable()Z,0.00029095391684264113
Landroid/webkit/WebView;->getProgress()I,0.00029084409334076693
Landroid/webkit/WebView;->setNetworkAvailable(Z)V,0.00029058856336304457
Landroid/view/View;->setVerticalScrollBarEnabled(Z)V,0.0002904465725458507
Landroid/support/v4/widget/DrawerLayout;->openDrawer(I)V,0.0002901019088004836
Landroid/support/v4/widget/SlidingPaneLayout;-><init>(Landroid/content/Context;)V,0.0002887948334317314
Landroid/app/Activity;->hasWindowFocus()Z,0.0002882202449243534
Landroid/webkit/WebView;->onGenericMotionEvent(Landroid/view/MotionEvent;)Z,0.0002875932754346389
Landroid/widget/CheckedTextView;->setVisibility(I)V,0.00028602448518405305
Landroid/location/LocationManager;->getAllProviders()Ljava/util/List;,0.00028495498876626013
Landroid/app/DialogFragment;->onCreate(Landroid/os/Bundle;)V,0.00028489829614777846
Landroid/speech/tts/TextToSpeech;->stop()I,0.0002843846535036137
Landroid/os/Bundle;->getFloatArray(Ljava/lang/String;)[F,0.0002842156616831993
Landroid/view/View;->setOutlineProvider(Landroid/view/ViewOutlineProvider;)V,0.0002829347228069357
Landroid/app/Instrumentation;->callApplicationOnCreate(Landroid/app/Application;)V,0.00028154706400848985
Landroid/support/v7/internal/widget/CompatTextView;-><init>(Landroid/content/Context;)V,0.0002806874886268016
Landroid/content/res/TypedArray;->getTextArray(I)[Ljava/lang/CharSequence;,0.00027997348141570947
Landroid/view/View;->setLayoutDirection(I)V,0.0002797936305937025
Landroid/text/SpannableStringBuilder;-><init>()V,0.0002793037711759064
Landroid/support/v4/widget/DrawerLayout;-><init>(Landroid/content/Context;)V,0.0002793009261980866
Landroid/support/v4/media/routing/MediaRouterJellybean$RouteInfo;->getVolumeMax(Ljava/lang/Object;)I,0.0002783240542665717
Landroid/support/v4/app/FragmentActivity;->onRetainNonConfigurationInstance()Ljava/lang/Object;,0.00027801960718865706
Landroid/app/Activity;->findViewById(I)Landroid/view/View;,0.00027755322876469495
Landroid/widget/RadioButton;-><init>(Landroid/content/Context;)V,0.00027497021763404737
Landroid/view/inputmethod/InputMethodManager;->restartInput(Landroid/view/View;)V,0.00027368200638385793
Landroid/database/sqlite/SQLiteStatement;->executeInsert()J,0.00027295866062680826
Landroid/widget/ImageView;->setSelected(Z)V,0.00027204688593240623
Landroid/text/Layout;->getLineWidth(I)F,0.0002718183313601435
Landroid/media/AudioManager;->registerMediaButtonEventReceiver(Landroid/content/ComponentName;)V,0.0002716851434141905
Landroid/media/session/MediaSession$Callback;->onMediaButtonEvent(Landroid/content/Intent;)Z,0.0002682911082267592
Landroid/view/ViewGroup;->setLayoutTransition(Landroid/animation/LayoutTransition;)V,0.0002674623251276821
Landroid/widget/RadioGroup;->check(I)V,0.00026712862232192484
Landroid/provider/MediaStore$Audio$Media;->getContentUriForPath(Ljava/lang/String;)Landroid/net/Uri;,0.00026669525594371686
Landroid/support/v4/widget/ContentLoadingProgressBar;-><init>(Landroid/content/Context;)V,0.0002664034641086234
Landroid/app/Instrumentation;->callActivityOnRestart(Landroid/app/Activity;)V,0.00026622734837827725
Landroid/support/v4/widget/SlidingPaneLayout;->draw(Landroid/graphics/Canvas;)V,0.00026530889101575615
Landroid/support/v4/widget/ExploreByTouchHelper;-><init>(Landroid/view/View;)V,0.0002651088852042105
Landroid/view/View;->performHapticFeedback(I)Z,0.00026405785155985767
Landroid/support/v4/app/TaskStackBuilder;->startActivities(Landroid/os/Bundle;)V,0.0002632380623857555
Landroid/support/v4/app/ActionBarDrawerToggle;->onConfigurationChanged(Landroid/content/res/Configuration;)V,0.0002631002012325539
Landroid/database/sqlite/SQLiteDatabase;->getAttachedDbs()Ljava/util/List;,0.0002616001295708463
Landroid/preference/Preference;-><init>(Landroid/content/Context;)V,0.00026158616784127995
Landroid/view/View;->clearFocus()V,0.00026061596741671646
Landroid/os/CountDownTimer;->start()Landroid/os/CountDownTimer;,0.00025967475535188975
Landroid/widget/SeekBar;-><init>(Landroid/content/Context;)V,0.00025806492406105116
Landroid/widget/ImageView;->clearColorFilter()V,0.0002577157447933928
Landroid/view/InputDevice;->getDevice(I)Landroid/view/InputDevice;,0.0002575757155026685
Landroid/webkit/WebViewDatabase;->getInstance(Landroid/content/Context;)Landroid/webkit/WebViewDatabase;,0.0002570558394505223
Landroid/widget/FrameLayout;->draw(Landroid/graphics/Canvas;)V,0.0002550643406724431
Landroid/webkit/WebView;->goBackOrForward(I)V,0.00025491053797906127
Landroid/net/wifi/WifiManager;->removeNetwork(I)Z,0.0002547619605087541
Landroid/graphics/drawable/LevelListDrawable;-><init>()V,0.0002547315296374764
Landroid/support/v4/view/ViewPager;->setOffscreenPageLimit(I)V,0.000253733002319281
Landroid/content/res/Resources;->getTextArray(I)[Ljava/lang/CharSequence;,0.0002535822223863072
Landroid/view/inputmethod/InputMethodManager;->isAcceptingText()Z,0.00025261530711194187
Landroid/telephony/TelephonyManager;->getCallState()I,0.00025203760642673797
Landroid/webkit/WebView;->setOverScrollMode(I)V,0.00025151586024737925
Landroid/media/AudioManager;->setMode(I)V,0.0002507973787301453
Landroid/support/v4/widget/ContentLoadingProgressBar;->onAttachedToWindow()V,0.0002503407344576127
Landroid/graphics/drawable/DrawableContainer$DrawableContainerState;->getChild(I)Landroid/graphics/drawable/Drawable;,0.00025031085395910504
Landroid/widget/TableLayout;-><init>(Landroid/content/Context;)V,0.00025016983856476283
Landroid/view/KeyCharacterMap;->deviceHasKey(I)Z,0.0002500715686300816
Landroid/graphics/drawable/DrawableContainer$DrawableContainerState;->getChildren()[Landroid/graphics/drawable/Drawable;,0.00024792225563573673
Landroid/support/v4/widget/SwipeRefreshLayout;->onTouchEvent(Landroid/view/MotionEvent;)Z,0.00024690094669263394
Landroid/accessibilityservice/AccessibilityService;-><init>()V,0.0002454838175716782
Landroid/view/ViewGroup;->dispatchKeyEvent(Landroid/view/KeyEvent;)Z,0.0002448971023754602
Landroid/support/v4/widget/SwipeRefreshLayout;->setProgressBackgroundColor(I)V,0.0002448782373580428
Landroid/support/v4/app/FragmentActivity;->supportFinishAfterTransition()V,0.00024464666256133474
Landroid/app/admin/DevicePolicyManager;->isAdminActive(Landroid/content/ComponentName;)Z,0.0002442758444026201
